"","PeriodID","PeriodValue","Latitude","Longitude","SentimentType","Type","EntityName"
"1",26,"23 Nov 2015",52.5200066,13.404954,-1,"N","Hillary Clinton"
"2",26,"23 Nov 2015",42.1306563,-70.9161551,1,"P","Hillary Clinton"
"3",26,"23 Nov 2015",42.7262016,-71.1908924,1,"P","Hillary Clinton"
"4",26,"23 Nov 2015",32.715738,-117.1610838,1,"P","Hillary Clinton"
"5",26,"23 Nov 2015",32.8339546,-109.70758,-1,"N","Hillary Clinton"
"6",26,"23 Nov 2015",37.4315734,-78.6568942,0,"O","Hillary Clinton"
"7",38,"31 Jan 2016",41.0242256,-80.6628528,1,"P","Hillary Clinton"
"8",38,"31 Jan 2016",34.05161048,-118.24533538,-1,"N","Hillary Clinton"
"9",38,"31 Jan 2016",41.2033216,-77.1945247,-1,"N","Hillary Clinton"
"10",38,"31 Jan 2016",34.05161048,-118.24533538,1,"P","Hillary Clinton"
"11",38,"31 Jan 2016",34.0736204,-118.4003563,-1,"N","Hillary Clinton"
"12",38,"31 Jan 2016",6.5243793,3.3792057,1,"P","Hillary Clinton"
"13",38,"31 Jan 2016",22.2824673,114.1615726,-1,"N","Hillary Clinton"
"14",38,"31 Jan 2016",36.778261,-119.4179324,-1,"N","Hillary Clinton"
"15",38,"31 Jan 2016",32.7766642,-96.7969879,1,"P","Hillary Clinton"
"16",38,"31 Jan 2016",40.7127837,-74.0059413,1,"P","Hillary Clinton"
"17",38,"31 Jan 2016",34.05161048,-118.24533538,-1,"N","Hillary Clinton"
"18",38,"31 Jan 2016",40.7282239,-73.7948516,-1,"N","Hillary Clinton"
"19",38,"31 Jan 2016",29.7604267,-95.3698028,1,"P","Hillary Clinton"
"20",38,"31 Jan 2016",37.78678264,-122.41487603,1,"P","Hillary Clinton"
"21",38,"31 Jan 2016",43.7844397,-88.7878678,0,"O","Hillary Clinton"
"22",38,"31 Jan 2016",34.0522342,-118.2436849,-1,"N","Hillary Clinton"
"23",38,"31 Jan 2016",37.5296593,-122.0402399,-1,"N","Hillary Clinton"
"24",38,"31 Jan 2016",38.33101353,-77.75025206,1,"P","Hillary Clinton"
"25",38,"31 Jan 2016",37.5296593,-122.0402399,1,"P","Hillary Clinton"
"26",38,"31 Jan 2016",37.615608,-122.389544,1,"P","Hillary Clinton"
"27",38,"31 Jan 2016",37.78678264,-122.41487603,1,"P","Hillary Clinton"
"28",38,"31 Jan 2016",37.78678264,-122.41487603,1,"P","Hillary Clinton"
"29",38,"31 Jan 2016",37.3324843,-121.89176639,1,"P","Hillary Clinton"
"30",38,"31 Jan 2016",37.424106,-122.1660756,1,"P","Hillary Clinton"
"31",38,"31 Jan 2016",39.8842304,-82.7535049,1,"P","Hillary Clinton"
"32",38,"31 Jan 2016",37.78678264,-122.41487603,1,"P","Hillary Clinton"
"33",38,"31 Jan 2016",33.4332236,-79.1214313,-1,"N","Hillary Clinton"
"34",38,"31 Jan 2016",41.2381,-85.8530469,1,"P","Hillary Clinton"
"35",38,"31 Jan 2016",38.6703266,-89.9845476,1,"P","Hillary Clinton"
"36",38,"31 Jan 2016",28.54171692,-81.26290674,1,"P","Hillary Clinton"
"37",38,"31 Jan 2016",37.654656,-122.4077498,1,"P","Hillary Clinton"
"38",38,"31 Jan 2016",55.864237,-4.251806,-1,"N","Hillary Clinton"
"39",38,"31 Jan 2016",-1.2920659,36.8219462,1,"P","Hillary Clinton"
"40",38,"31 Jan 2016",-1.2920659,36.8219462,1,"P","Hillary Clinton"
"41",38,"31 Jan 2016",59.7440738,10.2044564,-1,"N","Hillary Clinton"
"42",38,"31 Jan 2016",36.778261,-119.4179324,1,"P","Hillary Clinton"
"43",38,"31 Jan 2016",36.778261,-119.4179324,0,"O","Hillary Clinton"
"44",38,"31 Jan 2016",29.1871986,-82.1400923,-1,"N","Hillary Clinton"
"45",38,"31 Jan 2016",39.9525839,-75.1652215,1,"P","Hillary Clinton"
"46",38,"31 Jan 2016",33.01356905,-96.57849973,1,"P","Hillary Clinton"
"47",38,"31 Jan 2016",37.2264859,-76.0025944,-1,"N","Hillary Clinton"
"48",38,"31 Jan 2016",43.16103,-77.6109219,1,"P","Hillary Clinton"
"49",38,"31 Jan 2016",34.0522342,-118.2436849,1,"P","Hillary Clinton"
"50",38,"31 Jan 2016",39.0045544,-76.8755282,1,"P","Hillary Clinton"
"51",38,"31 Jan 2016",35.0886963,-92.4421011,0,"O","Hillary Clinton"
"52",38,"31 Jan 2016",30.4382559,-84.2807329,1,"P","Hillary Clinton"
"53",38,"31 Jan 2016",29.7604267,-95.3698028,-1,"N","Hillary Clinton"
"54",38,"31 Jan 2016",29.1871986,-82.1400923,1,"P","Hillary Clinton"
"55",38,"31 Jan 2016",29.1871986,-82.1400923,-1,"N","Hillary Clinton"
"56",38,"31 Jan 2016",38.89768,-77.03653,0,"O","Hillary Clinton"
"57",38,"31 Jan 2016",38.89768,-77.03653,1,"P","Hillary Clinton"
"58",38,"31 Jan 2016",37.8393332,-84.2700179,-1,"N","Hillary Clinton"
"59",38,"31 Jan 2016",48.379433,31.16558,1,"P","Hillary Clinton"
"60",38,"31 Jan 2016",33.1192068,-117.086421,-1,"N","Hillary Clinton"
"61",38,"31 Jan 2016",29.4860708,-95.5079991,1,"P","Hillary Clinton"
"62",38,"31 Jan 2016",36.778261,-119.4179324,1,"P","Hillary Clinton"
"63",38,"31 Jan 2016",37.9715592,-87.5710898,0,"O","Hillary Clinton"
"64",38,"31 Jan 2016",41.2033216,-77.1945247,-1,"N","Hillary Clinton"
"65",38,"31 Jan 2016",40.798598,-73.971836,-1,"N","Hillary Clinton"
"66",38,"31 Jan 2016",40.798598,-73.971836,-1,"N","Hillary Clinton"
"67",38,"31 Jan 2016",51.45755,-0.206001,1,"P","Hillary Clinton"
"68",38,"31 Jan 2016",22.2824673,114.1615726,0,"O","Hillary Clinton"
"69",38,"31 Jan 2016",41.8455877,-87.7539448,1,"P","Hillary Clinton"
"70",38,"31 Jan 2016",39.14425666,-84.45506545,0,"O","Hillary Clinton"
"71",38,"31 Jan 2016",34.095287,-118.1270146,0,"O","Hillary Clinton"
"72",38,"31 Jan 2016",38.9784453,-76.4921829,-1,"N","Hillary Clinton"
"73",38,"31 Jan 2016",37.424106,-122.1660756,1,"P","Hillary Clinton"
"74",38,"31 Jan 2016",45.7375359,9.6671271,1,"P","Hillary Clinton"
"75",38,"31 Jan 2016",41.8781136,-87.6297982,-1,"N","Hillary Clinton"
"76",38,"31 Jan 2016",41.408969,-75.6624122,0,"O","Hillary Clinton"
"77",38,"31 Jan 2016",39.9525839,-75.1652215,0,"O","Hillary Clinton"
"78",38,"31 Jan 2016",33.8358492,-118.3406288,-1,"N","Hillary Clinton"
"79",38,"31 Jan 2016",40.2151086,-75.0107245,-1,"N","Hillary Clinton"
"80",38,"31 Jan 2016",34.0522342,-118.2436849,1,"P","Hillary Clinton"
"81",38,"31 Jan 2016",34.0597191,-118.2370224,0,"O","Hillary Clinton"
"82",38,"31 Jan 2016",33.4483771,-112.0740373,1,"P","Hillary Clinton"
"83",38,"31 Jan 2016",37.9479786,-122.0607963,1,"P","Hillary Clinton"
"84",38,"31 Jan 2016",37.9479786,-122.0607963,0,"O","Hillary Clinton"
"85",38,"31 Jan 2016",41.8781136,-87.6297982,1,"P","Hillary Clinton"
"86",38,"31 Jan 2016",39.5296329,-119.8138027,1,"P","Hillary Clinton"
"87",38,"31 Jan 2016",44.8107132,-73.0835582,-1,"N","Hillary Clinton"
"88",38,"31 Jan 2016",45.6299647,-94.5700048,1,"P","Hillary Clinton"
"89",38,"31 Jan 2016",44.8107132,-73.0835582,-1,"N","Hillary Clinton"
"90",38,"31 Jan 2016",34.0597191,-118.2370224,1,"P","Hillary Clinton"
"91",38,"31 Jan 2016",34.04292745,-118.44322269,-1,"N","Hillary Clinton"
"92",37,"24 Jan 2016",49.183333,-122.85,-1,"N","Hillary Clinton"
"93",37,"24 Jan 2016",40.3470671,-79.8641232,-1,"N","Hillary Clinton"
"94",37,"24 Jan 2016",49.2827291,-123.1207375,-1,"N","Hillary Clinton"
"95",37,"24 Jan 2016",44.6488625,-63.5753196,1,"P","Hillary Clinton"
"96",37,"24 Jan 2016",33.581987,-111.826446,-1,"N","Hillary Clinton"
"97",37,"24 Jan 2016",26.20079296,-81.81415868,1,"P","Hillary Clinton"
"98",37,"24 Jan 2016",47.2356536,-122.5504041,0,"O","Hillary Clinton"
"99",37,"24 Jan 2016",49.19549702,-123.17911818,1,"P","Hillary Clinton"
"100",37,"24 Jan 2016",49.2827291,-123.1207375,1,"P","Hillary Clinton"
"101",37,"24 Jan 2016",49.2814375,-123.12109067,-1,"N","Hillary Clinton"
"102",37,"24 Jan 2016",40.7544843,-86.3566659,0,"O","Hillary Clinton"
"103",37,"24 Jan 2016",40.7127837,-74.0059413,1,"P","Hillary Clinton"
"104",37,"24 Jan 2016",39.30190319,-76.6155346,1,"P","Hillary Clinton"
"105",37,"24 Jan 2016",51.0458217,-114.061934,1,"P","Hillary Clinton"
"106",37,"24 Jan 2016",43.17639,-77.7016699,-1,"N","Hillary Clinton"
"107",37,"24 Jan 2016",35.0073697,-80.9450759,1,"P","Hillary Clinton"
"108",37,"24 Jan 2016",41.8781136,-87.6297982,1,"P","Hillary Clinton"
"109",37,"24 Jan 2016",49.32647849,-123.14118263,1,"P","Hillary Clinton"
"110",37,"24 Jan 2016",6.5243793,3.3792057,-1,"N","Hillary Clinton"
"111",37,"24 Jan 2016",38.9338676,-77.1772604,-1,"N","Hillary Clinton"
"112",37,"24 Jan 2016",49.2827291,-123.1207375,1,"P","Hillary Clinton"
"113",37,"24 Jan 2016",49.2827291,-123.1207375,1,"P","Hillary Clinton"
"114",37,"24 Jan 2016",31.1704063,72.7097161,-1,"N","Hillary Clinton"
"115",37,"24 Jan 2016",31.76017093,-106.4855885,1,"P","Hillary Clinton"
"116",36,"17 Jan 2016",40.77571358,-73.91016249,-1,"N","Hillary Clinton"
"117",36,"17 Jan 2016",39.30190319,-76.6155346,1,"P","Hillary Clinton"
"118",36,"17 Jan 2016",41.85054993,-87.79515145,-1,"N","Hillary Clinton"
"119",36,"17 Jan 2016",39.33172909,-82.10871799,1,"P","Hillary Clinton"
"120",36,"17 Jan 2016",39.500922,-119.8032899,-1,"N","Hillary Clinton"
"121",37,"24 Jan 2016",39.244853,-81.6637765,1,"P","Hillary Clinton"
"122",36,"17 Jan 2016",39.30190319,-76.6155346,1,"P","Hillary Clinton"
"123",36,"17 Jan 2016",39.30190319,-76.6155346,1,"P","Hillary Clinton"
"124",36,"17 Jan 2016",39.30190319,-76.6155346,1,"P","Hillary Clinton"
"125",36,"17 Jan 2016",39.30190319,-76.6155346,1,"P","Hillary Clinton"
"126",36,"17 Jan 2016",39.500925,-119.8033047,1,"P","Hillary Clinton"
"127",36,"17 Jan 2016",39.30190319,-76.6155346,1,"P","Hillary Clinton"
"128",37,"24 Jan 2016",40.7439905,-74.0323626,-1,"N","Hillary Clinton"
"129",37,"24 Jan 2016",39.0445535,-77.1188678,1,"P","Hillary Clinton"
"130",37,"24 Jan 2016",42.3736158,-71.1097335,1,"P","Hillary Clinton"
"131",36,"17 Jan 2016",41.3085,-72.9285,0,"O","Hillary Clinton"
"132",36,"17 Jan 2016",38.89756667,-77.03914722,0,"O","Hillary Clinton"
"133",36,"17 Jan 2016",25.8487103,-80.1543377,1,"P","Hillary Clinton"
"134",37,"24 Jan 2016",49.2827291,-123.1207375,-1,"N","Hillary Clinton"
"135",37,"24 Jan 2016",49.2827291,-123.1207375,-1,"N","Hillary Clinton"
"136",37,"24 Jan 2016",49.2827291,-123.1207375,1,"P","Hillary Clinton"
"137",37,"24 Jan 2016",49.1665898,-123.133569,-1,"N","Hillary Clinton"
"138",37,"24 Jan 2016",27.773056,-82.64,0,"O","Hillary Clinton"
"139",37,"24 Jan 2016",42.3600825,-71.0588801,1,"P","Hillary Clinton"
"140",37,"24 Jan 2016",38.9906657,-77.026088,1,"P","Hillary Clinton"
"141",37,"24 Jan 2016",39.0445535,-77.1188678,1,"P","Hillary Clinton"
"142",37,"24 Jan 2016",43.0389025,-87.9064736,1,"P","Hillary Clinton"
"143",37,"24 Jan 2016",47.6075154,-122.3090726,-1,"N","Hillary Clinton"
"144",37,"24 Jan 2016",29.42989111,-98.48699646,1,"P","Hillary Clinton"
"145",37,"24 Jan 2016",38.6105426,-90.3371889,-1,"N","Hillary Clinton"
"146",37,"24 Jan 2016",49.27680936,-123.11215353,-1,"N","Hillary Clinton"
"147",37,"24 Jan 2016",49.2827291,-123.1207375,1,"P","Hillary Clinton"
"148",37,"24 Jan 2016",49.2827291,-123.1207375,0,"O","Hillary Clinton"
"149",37,"24 Jan 2016",34.0522342,-118.2436849,-1,"N","Hillary Clinton"
"150",37,"24 Jan 2016",40.6589912,-74.3473717,-1,"N","Hillary Clinton"
"151",37,"24 Jan 2016",33.6189101,-117.9289469,1,"P","Hillary Clinton"
"152",37,"24 Jan 2016",43.64842391,-79.37536382,1,"P","Hillary Clinton"
"153",37,"24 Jan 2016",40.7830603,-73.9712488,1,"P","Hillary Clinton"
"154",37,"24 Jan 2016",40.7830603,-73.9712488,1,"P","Hillary Clinton"
"155",37,"24 Jan 2016",39.95852267,-75.17630378,1,"P","Hillary Clinton"
"156",37,"24 Jan 2016",40.7830603,-73.9712488,1,"P","Hillary Clinton"
"157",37,"24 Jan 2016",40.7830603,-73.9712488,1,"P","Hillary Clinton"
"158",37,"24 Jan 2016",49.2827291,-123.1207375,-1,"N","Hillary Clinton"
"159",37,"24 Jan 2016",41.8781136,-87.6297982,1,"P","Hillary Clinton"
"160",37,"24 Jan 2016",49.2814375,-123.12109067,1,"P","Hillary Clinton"
"161",37,"24 Jan 2016",43.64842391,-79.37536382,1,"P","Hillary Clinton"
"162",37,"24 Jan 2016",49.2827291,-123.1207375,-1,"N","Hillary Clinton"
"163",37,"24 Jan 2016",39.9181686,-75.071284,1,"P","Hillary Clinton"
"164",37,"24 Jan 2016",52.940232,-0.802883,1,"P","Hillary Clinton"
"165",37,"24 Jan 2016",25.5675233,55.8913207,1,"P","Hillary Clinton"
"166",37,"24 Jan 2016",34.0522342,-118.2436849,1,"P","Hillary Clinton"
"167",37,"24 Jan 2016",44.3856139,-110.5503593,0,"O","Hillary Clinton"
"168",37,"24 Jan 2016",37.3382082,-121.8863286,-1,"N","Hillary Clinton"
"169",37,"24 Jan 2016",39.9525839,-75.1652215,1,"P","Hillary Clinton"
"170",34,"03 Jan 2016",21.5076213,39.1774861,1,"P","Hillary Clinton"
"171",37,"24 Jan 2016",49.2837181,-123.121109,0,"O","Hillary Clinton"
"172",37,"24 Jan 2016",49.2827291,-123.1207375,1,"P","Hillary Clinton"
"173",37,"24 Jan 2016",48.8428574,-123.7044012,1,"P","Hillary Clinton"
"174",37,"24 Jan 2016",35.5950581,-82.5514869,-1,"N","Hillary Clinton"
"175",37,"24 Jan 2016",39.9525839,-75.1652215,-1,"N","Hillary Clinton"
"176",34,"03 Jan 2016",37.796277,-122.412486,1,"P","Hillary Clinton"
"177",34,"03 Jan 2016",47.69299781,-122.31692084,-1,"N","Hillary Clinton"
"178",34,"03 Jan 2016",33.9377925,-83.4663827,-1,"N","Hillary Clinton"
"179",34,"03 Jan 2016",42.45496023,-71.06571837,1,"P","Hillary Clinton"
"180",34,"03 Jan 2016",31.10989404,-97.76117446,1,"P","Hillary Clinton"
"181",34,"03 Jan 2016",40.435678,-86.90496638,1,"P","Hillary Clinton"
"182",34,"03 Jan 2016",30.35875984,-96.54466877,1,"P","Hillary Clinton"
"183",34,"03 Jan 2016",34.4361479,-119.88387439,-1,"N","Hillary Clinton"
"184",34,"03 Jan 2016",46.8766237,-96.7447116,0,"O","Hillary Clinton"
"185",34,"03 Jan 2016",29.8833734,-95.7037354,1,"P","Hillary Clinton"
"186",34,"03 Jan 2016",39.0026121,-87.9153748,0,"O","Hillary Clinton"
"187",34,"03 Jan 2016",47.30367322,-122.3722157,1,"P","Hillary Clinton"
"188",34,"03 Jan 2016",39.7600803,-82.4004019,1,"P","Hillary Clinton"
"189",34,"03 Jan 2016",40.4264688,-79.9643054,-1,"N","Hillary Clinton"
"190",34,"03 Jan 2016",39.30190319,-76.6155346,1,"P","Hillary Clinton"
"191",34,"03 Jan 2016",40.70879221,-74.00292372,-1,"N","Hillary Clinton"
"192",34,"03 Jan 2016",40.6288046,-73.6471668,-1,"N","Hillary Clinton"
"193",34,"03 Jan 2016",3.1569083,101.7211021,-1,"N","Hillary Clinton"
"194",34,"03 Jan 2016",41.5018967,-75.6874321,1,"P","Hillary Clinton"
"195",34,"03 Jan 2016",42.3561185,-71.0552516,0,"O","Hillary Clinton"
"196",34,"03 Jan 2016",39.30190319,-76.6155346,1,"P","Hillary Clinton"
"197",34,"03 Jan 2016",40.14897914,-75.18547194,-1,"N","Hillary Clinton"
"198",34,"03 Jan 2016",40.73935665,-73.9884564,-1,"N","Hillary Clinton"
"199",34,"03 Jan 2016",39.30190319,-76.6155346,-1,"N","Hillary Clinton"
"200",34,"03 Jan 2016",36.31783702,-94.12667748,-1,"N","Hillary Clinton"
"201",34,"03 Jan 2016",38.88453504,-77.09406389,0,"O","Hillary Clinton"
"202",34,"03 Jan 2016",39.0565086,-77.2276084,1,"P","Hillary Clinton"
"203",34,"03 Jan 2016",33.2794369,-111.7019349,1,"P","Hillary Clinton"
"204",34,"03 Jan 2016",43.03526694,-76.13814583,1,"P","Hillary Clinton"
"205",34,"03 Jan 2016",30.8638717,-83.9665738,-1,"N","Hillary Clinton"
"206",34,"03 Jan 2016",38.4326598,-82.5461712,-1,"N","Hillary Clinton"
"207",34,"03 Jan 2016",39.1869714,-84.3705814,1,"P","Hillary Clinton"
"208",34,"03 Jan 2016",39.10354701,-77.48543587,0,"O","Hillary Clinton"
"209",34,"03 Jan 2016",39.10370398,-77.48540279,1,"P","Hillary Clinton"
"210",34,"03 Jan 2016",42.379702,-71.11971,1,"P","Hillary Clinton"
"211",34,"03 Jan 2016",42.379702,-71.11971,1,"P","Hillary Clinton"
"212",32,"10 Jan 2016",40.7544843,-86.3566659,-1,"N","Hillary Clinton"
"213",32,"10 Jan 2016",42.5803122,-83.0302033,1,"P","Hillary Clinton"
"214",32,"10 Jan 2016",42.2808256,-83.7430378,1,"P","Hillary Clinton"
"215",34,"03 Jan 2016",40.8544582,-73.9378272,0,"O","Hillary Clinton"
"216",34,"03 Jan 2016",41.5976411,-72.8708391,-1,"N","Hillary Clinton"
"217",34,"03 Jan 2016",27.98779009,-97.68703426,1,"P","Hillary Clinton"
"218",32,"10 Jan 2016",44.0520691,-123.0867536,1,"P","Hillary Clinton"
"219",32,"10 Jan 2016",27.6648274,-81.5157535,1,"P","Hillary Clinton"
"220",32,"10 Jan 2016",51.2194475,4.4024643,1,"P","Hillary Clinton"
"221",32,"10 Jan 2016",27.6648274,-81.5157535,1,"P","Hillary Clinton"
"222",32,"10 Jan 2016",41.3174524,-81.5047772,-1,"N","Hillary Clinton"
"223",32,"10 Jan 2016",43.6121087,-116.3915131,1,"P","Hillary Clinton"
"224",32,"10 Jan 2016",39.5303896,-104.898157,1,"P","Hillary Clinton"
"225",32,"10 Jan 2016",33.93911,67.709953,1,"P","Hillary Clinton"
"226",32,"10 Jan 2016",39.238056,-81.670556,1,"P","Hillary Clinton"
"227",32,"10 Jan 2016",29.6196787,-95.6349463,-1,"N","Hillary Clinton"
"228",32,"10 Jan 2016",35.2327544,-106.6630437,1,"P","Hillary Clinton"
"229",32,"10 Jan 2016",44.0520691,-123.0867536,-1,"N","Hillary Clinton"
"230",32,"10 Jan 2016",37.219841,-76.003956,1,"P","Hillary Clinton"
"231",32,"10 Jan 2016",29.4241219,-98.4936282,1,"P","Hillary Clinton"
"232",32,"10 Jan 2016",55.9716266,-3.6025847,1,"P","Hillary Clinton"
"233",32,"10 Jan 2016",55.9716266,-3.6025847,1,"P","Hillary Clinton"
"234",32,"10 Jan 2016",-36.8484597,174.7633315,1,"P","Hillary Clinton"
"235",32,"10 Jan 2016",-36.8484597,174.7633315,1,"P","Hillary Clinton"
"236",32,"10 Jan 2016",37.219841,-76.003956,0,"O","Hillary Clinton"
"237",32,"10 Jan 2016",29.9510658,-90.0715323,-1,"N","Hillary Clinton"
"238",32,"10 Jan 2016",35.7595731,-79.0192997,1,"P","Hillary Clinton"
"239",32,"10 Jan 2016",26.4614625,-80.0728201,-1,"N","Hillary Clinton"
"240",32,"10 Jan 2016",54.597285,-5.93012,1,"P","Hillary Clinton"
"241",32,"10 Jan 2016",59.132333,37.9091811,0,"O","Hillary Clinton"
"242",32,"10 Jan 2016",42.2568396,-83.8154791,-1,"N","Hillary Clinton"
"243",32,"10 Jan 2016",39.2545512,-76.6999702,1,"P","Hillary Clinton"
"244",32,"10 Jan 2016",38.8048355,-77.0469214,1,"P","Hillary Clinton"
"245",32,"10 Jan 2016",28.5383355,-81.3792365,1,"P","Hillary Clinton"
"246",32,"10 Jan 2016",38.5976262,-80.4549026,1,"P","Hillary Clinton"
"247",32,"10 Jan 2016",41.117744,-73.4081575,1,"P","Hillary Clinton"
"248",32,"10 Jan 2016",52.598233,1.728047,1,"P","Hillary Clinton"
"249",32,"10 Jan 2016",43.8013556,-91.2395807,1,"P","Hillary Clinton"
"250",32,"10 Jan 2016",39.238056,-81.670556,-1,"N","Hillary Clinton"
"251",32,"10 Jan 2016",39.238056,-81.670556,-1,"N","Hillary Clinton"
"252",32,"10 Jan 2016",39.238056,-81.670556,-1,"N","Hillary Clinton"
"253",32,"10 Jan 2016",39.238056,-81.670556,-1,"N","Hillary Clinton"
"254",32,"10 Jan 2016",50.8881742,5.9794988,0,"O","Hillary Clinton"
"255",32,"10 Jan 2016",10.466667,-68.016667,0,"O","Hillary Clinton"
"256",32,"10 Jan 2016",32.912624,-96.6388833,1,"P","Hillary Clinton"
"257",32,"10 Jan 2016",33.7455731,-117.8678338,-1,"N","Hillary Clinton"
"258",32,"10 Jan 2016",40.6084305,-75.4901833,1,"P","Hillary Clinton"
"259",32,"10 Jan 2016",40.7830603,-73.9712488,-1,"N","Hillary Clinton"
"260",32,"10 Jan 2016",48.1351253,11.5819806,1,"P","Hillary Clinton"
"261",32,"10 Jan 2016",40.8370495,-73.8654295,1,"P","Hillary Clinton"
"262",32,"10 Jan 2016",40.0149856,-105.2705456,1,"P","Hillary Clinton"
"263",32,"10 Jan 2016",33.2098407,-87.5691735,-1,"N","Hillary Clinton"
"264",32,"10 Jan 2016",40.6781784,-73.9441579,1,"P","Hillary Clinton"
"265",32,"10 Jan 2016",39.011902,-98.4842465,0,"O","Hillary Clinton"
"266",32,"10 Jan 2016",53.3498053,-6.2603097,-1,"N","Hillary Clinton"
"267",32,"10 Jan 2016",48.379433,31.16558,-1,"N","Hillary Clinton"
"268",32,"10 Jan 2016",48.1351253,11.5819806,1,"P","Hillary Clinton"
"269",32,"10 Jan 2016",48.1351253,11.5819806,1,"P","Hillary Clinton"
"270",32,"10 Jan 2016",48.1351253,11.5819806,1,"P","Hillary Clinton"
"271",32,"10 Jan 2016",42.933692,-72.2781409,-1,"N","Hillary Clinton"
"272",35,"17 Jan 2016",59.40540081,13.56552213,1,"P","Hillary Clinton"
"273",35,"17 Jan 2016",27.91668884,-82.49237558,1,"P","Hillary Clinton"
"274",35,"17 Jan 2016",53.3873331,-2.06703758,-1,"N","Hillary Clinton"
"275",35,"17 Jan 2016",39.98983618,-78.5409381,-1,"N","Hillary Clinton"
"276",35,"17 Jan 2016",39.98966877,-78.54106192,1,"P","Hillary Clinton"
"277",32,"17 Jan 2016",42.3600825,-71.0588801,0,"O","Hillary Clinton"
"278",35,"17 Jan 2016",40.7057741,-74.0822864,1,"P","Hillary Clinton"
"279",35,"17 Jan 2016",34.00274611,-81.02265439,0,"O","Hillary Clinton"
"280",35,"17 Jan 2016",50.4492201,-104.3993411,1,"P","Hillary Clinton"
"281",35,"17 Jan 2016",29.889443,-97.9404158,1,"P","Hillary Clinton"
"282",35,"17 Jan 2016",30.52483791,-89.98759478,-1,"N","Hillary Clinton"
"283",35,"17 Jan 2016",38.91626047,-77.04525257,1,"P","Hillary Clinton"
"284",35,"17 Jan 2016",29.57812152,-98.53784261,-1,"N","Hillary Clinton"
"285",35,"17 Jan 2016",41.65861044,-91.49815503,1,"P","Hillary Clinton"
"286",35,"17 Jan 2016",39.35803482,-84.33947783,1,"P","Hillary Clinton"
"287",35,"17 Jan 2016",40.75124255,-73.9985019,0,"O","Hillary Clinton"
"288",35,"17 Jan 2016",36.9911916,-86.4479745,-1,"N","Hillary Clinton"
"289",35,"17 Jan 2016",40.14700666,-74.9617228,-1,"N","Hillary Clinton"
"290",35,"17 Jan 2016",42.61626,-70.7241555,1,"P","Hillary Clinton"
"291",35,"17 Jan 2016",45.5154365,-122.685671,-1,"N","Hillary Clinton"
"292",35,"17 Jan 2016",42.11795107,-77.07337922,-1,"N","Hillary Clinton"
"293",35,"17 Jan 2016",39.29985283,-84.31752972,0,"O","Hillary Clinton"
"294",35,"17 Jan 2016",44.9655978,-93.24187069,-1,"N","Hillary Clinton"
"295",35,"17 Jan 2016",40.88441249,-96.69768395,-1,"N","Hillary Clinton"
"296",35,"17 Jan 2016",-29.867685,30.9145079,1,"P","Hillary Clinton"
"297",35,"17 Jan 2016",39.63482559,-119.87643743,1,"P","Hillary Clinton"
"298",35,"17 Jan 2016",41.3091421,-72.931683,-1,"N","Hillary Clinton"
"299",35,"17 Jan 2016",32.46494846,-84.9852086,-1,"N","Hillary Clinton"
"300",35,"17 Jan 2016",42.3080672,-71.4720897,1,"P","Hillary Clinton"
"301",35,"17 Jan 2016",40.7111306,-73.9891703,1,"P","Hillary Clinton"
"302",35,"17 Jan 2016",36.0661083,-119.0203579,1,"P","Hillary Clinton"
"303",35,"17 Jan 2016",38.3697474,-75.5564609,1,"P","Hillary Clinton"
"304",35,"17 Jan 2016",41.58012375,-93.61433313,0,"O","Hillary Clinton"
"305",35,"17 Jan 2016",40.73809495,-74.00417325,0,"O","Hillary Clinton"
"306",35,"17 Jan 2016",37.79431205,-122.39909352,1,"P","Hillary Clinton"
"307",35,"17 Jan 2016",37.794857,-122.3961797,1,"P","Hillary Clinton"
"308",31,"03 Feb 2015",50.73743,7.0982068,-1,"N","Hillary Clinton"
"309",31,"03 Feb 2015",40.6528762,-73.959494,1,"P","Hillary Clinton"
"310",31,"03 Feb 2015",32.7766642,-96.7969879,1,"P","Hillary Clinton"
"311",31,"03 Feb 2015",30.267153,-97.7430608,1,"P","Hillary Clinton"
"312",31,"03 Feb 2015",39.238056,-81.670556,1,"P","Hillary Clinton"
"313",31,"03 Feb 2015",37.9642529,-91.8318334,1,"P","Hillary Clinton"
"314",31,"03 Feb 2015",51.47813,-0.01331,1,"P","Hillary Clinton"
"315",31,"03 Feb 2015",25.726768,-80.3553306,1,"P","Hillary Clinton"
"316",31,"03 Feb 2015",38.5449065,-121.7405167,1,"P","Hillary Clinton"
"317",31,"03 Feb 2015",37.9735346,-122.5310874,1,"P","Hillary Clinton"
"318",31,"03 Feb 2015",42.8864468,-78.8783689,1,"P","Hillary Clinton"
"319",31,"03 Feb 2015",40.7830603,-73.9712488,1,"P","Hillary Clinton"
"320",31,"03 Feb 2015",39.238056,-81.670556,-1,"N","Hillary Clinton"
"321",31,"03 Feb 2015",51.544205,-0.054215,-1,"N","Hillary Clinton"
"322",31,"03 Feb 2015",41.928294,-87.706947,1,"P","Hillary Clinton"
"323",31,"03 Feb 2015",40.6331249,-89.3985283,1,"P","Hillary Clinton"
"324",31,"03 Feb 2015",45.6387281,-122.6614861,-1,"N","Hillary Clinton"
"325",31,"03 Feb 2015",40.7061232,-74.5492384,1,"P","Hillary Clinton"
